STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,MEASURE,,AGE,,SEX,,UNIT_MEASURE,,METHODOLOGY,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,1995,,8.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,1996,,7.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,1997,,6.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,1998,,7.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,1999,,7.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2000,,6.2,,B,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2001,,6.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2002,,5.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2003,,6.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2004,,6.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2005,,7.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2006,,6.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2007,,7.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2008,,7.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2009,,7.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2010,,7.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2011,,7.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2012,,8.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2013,,7.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2014,,7.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2015,,7.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2016,,6.4,,B,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2017,,5.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2018,,6.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,AC,,Y_GE15,,_T,,L_PS,,_Z,,2019,,7.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,MEX,,A,,SP_DS,,Y15T24,,F,,PT_POP,,_Z,,2009,,3.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,MEX,,A,,SP_DS,,Y15T24,,F,,PT_POP,,_Z,,2015,,2.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SWE,,A,,SP_RVPU,,Y15T24,,_T,,PT_POP,,_Z,,2018,,1.9,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SWE,,A,,SP_RVPU,,Y15T24,,_T,,PT_POP,,_Z,,2020,,1.3,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SWE,,A,,SP_RVPU,,Y15T24,,_T,,PT_POP,,_Z,,2021,,1.4,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SWE,,A,,SP_RVPU,,Y15T24,,_T,,PT_POP,,_Z,,2022,,5.3,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1961,,52.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1962,,52.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1963,,50.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1964,,50.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1965,,49.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1966,,48.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1967,,49.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1968,,51.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1969,,50.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1970,,52.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1971,,49.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1972,,49.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1973,,51.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1974,,47.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1975,,50.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1976,,47.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1977,,51.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1978,,52.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1979,,49.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1980,,48.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1981,,50.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1982,,50.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1983,,55.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1984,,54.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1985,,52.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1986,,53.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1987,,54,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1988,,56,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1989,,58.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1990,,53.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1991,,55.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1992,,56.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1993,,55.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1994,,55.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1995,,56.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1996,,56.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1997,,56.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1998,,56.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,1999,,57,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2000,,56.6,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2001,,56.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2002,,54.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2003,,54.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2004,,54,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2005,,53.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2006,,55.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2007,,58,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2008,,58.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2009,,57.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2010,,60.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2011,,60.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2012,,60.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2013,,62.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2014,,63.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2015,,63.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2016,,65.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2017,,67,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2018,,66.4,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2019,,67.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2020,,70.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,IND,,A,,PRS,,_T,,_T,,G_PS_D,,_Z,,2021,,70.5,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_DS,,Y15T24,,M,,PT_POP,,_Z,,1999,,29.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_DS,,Y15T24,,M,,PT_POP,,_Z,,2006,,25.9,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_DS,,Y15T24,,M,,PT_POP,,_Z,,2014,,18.1,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_DS,,Y15T24,,M,,PT_POP,,_Z,,2019,,17.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,SVK,,A,,SP_RVPU,,Y15T24,,F,,PT_POP,,_Z,,2019,,1.3,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,SP_DS,,Y_GE15,,M,,PT_POP,,_Z,,2003,,38.8,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,SP_DS,,Y_GE15,,M,,PT_POP,,_Z,,2009,,33.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,SP_DS,,Y_GE15,,M,,PT_POP,,_Z,,2016,,28.2,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,CHL,,A,,SP_DS,,Y_GE15,,M,,PT_POP,,_Z,,2020,,17.7,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_RVPU,,Y_GE15,,F,,PT_POP,,_Z,,2014,,0.8,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,PRT,,A,,SP_RVPU,,Y_GE15,,F,,PT_POP,,_Z,,2019,,1.2,,D,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1983,,3284,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1984,,3469,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1985,,3531,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1986,,3600,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1987,,3489,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1988,,3307,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1989,,3182,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1990,,3040,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1991,,2937,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1992,,2594,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1993,,2440,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1994,,3406,,B,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1995,,3230,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1996,,3308,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1997,,3400,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1998,,3189,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,1999,,3462,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2000,,3488,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2001,,3663,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2002,,3481,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2003,,3538,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2004,,3741,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2005,,3639,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2006,,3503,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2007,,3674,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2008,,3144,,A,,0,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),,I,GRC,,A,,TBC,,Y_GE15,,_T,,G_PS,,_Z,,2009,,2014,,B,,0,,,
